NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,NU_NOTA_TOTAL,DESEMPENHO_SATISFATORIO
190001369125,2019,2,F,1,1,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,507.0,511.0,515.0,449.4,338.5,479.2,372.9,CCDEADBDDBBBCDEAAEBABADEACAAEBAAADEABECCEDAAB,EEAAADDACBCABEABDEBCADBABEADBAAEECDBBBAEDBEEB,ADAAC99999BCBBCBDEDEEAEEBBDEEECAEDBECBDADEEACBDBDE,EBBECCACBBBEDEECEBAEABDDACBCAAEBDCABA*BAAACCD,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,80.0,120.0,80.0,60.0,40.0,380.0,0,0,0,0,3.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,1,404.0,Desempenho satisfatório(condição social média)
190001387587,2019,3,M,1,3,1,2,0,2,,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,510.0,513.0,518.0,530.4,445.4,537.0,447.1,EADCCABDDEBBCAADCEDBCDCCEBBDEDACBBBBEAADADDDE,EEBACCACBDDAABAAACBDCACBBBBCCCBABBCACEEECDABE,99999DCBBABBDCBABACECBDBABEADCBAEBDCBEDDBDADBDDCDB,DECDBEBDADDBCDBACBDBBEECBBDEBDACCBADEECECECEC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,140.0,120.0,100.0,160.0,640.0,0,0,1,1,7.0,0,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,1,A,0,1,519.98,Desempenho satisfatório(condição social média)
190001391218,2019,3,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,506.0,508.0,512.0,517.0,471.4,480.6,487.6,477.6,DDEDAEAEECECBDDDBAABBBCADDABCEBBCABCBBBEADDBD,ACABABADCCADBCAABBBDBDAADEADEAEEBDDEBCEDEDCAE,DBABC99999CBABAECCCDECAABEAACADCABACACAECCEECAEDCD,AEDBEAECDDABCEBCAECBBDACDAEEAACEBDBACAEBBDDEC,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,120.0,120.0,20.0,500.0,0,0,0,0,5.0,0,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,0,483.43999999999994,Outro perfil
190001350834,2019,3,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,508.0,512.0,515.0,432.6,434.9,422.9,471.5,AEEDBBDADAEDCAECAEBDBCCEDDCEBBECEDEDCEBDAACCA,EEACBAADCACACCACAEECBDAADAEEBDACBEBCCDECEDDCC,99999DCDEEEDBBCCEEAECDCDDEAABBACADEEACCBBCADBDADCD,ECEEAABCABCAADEADCDABDCDADCCAAECBDCCBDDAAEACB,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,120.0,140.0,120.0,620.0,0,0,0,0,5.0,0,A,A,C,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,0,476.38,Outro perfil
190001350739,2019,2,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,509.0,514.0,516.0,546.6,589.5,582.9,570.2,DEEEEEBBEDDEEAAADECBADBCDBCBDEABCEDCBBECDDACC,CCECAEECDBCBADBDDACABBDACCCAEAABBDCEEEABEECCC,EBBAD99999BDCBBDEDEBDAADABBCEECBDBACACDEACCBEBDCCC,BECECAABDDCEBCCCADEDBECCBDCDCDDBEADDCEDBCDCDB,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,160.0,140.0,160.0,180.0,800.0,0,0,0,0,4.0,0,A,B,D,A,A,B,A,A,A,B,A,A,C,A,A,1,A,1,1,617.8399999999999,Desempenho satisfatório(condição social média)
190001372942,2019,2,F,1,1,4,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,510.0,513.0,518.0,441.3,387.1,467.2,493.2,BACBCDACCBDDCACABBEACECDBDCBEACDBCDBEECDDDBCA,ACBDBCEADBCDBADDCBAEAAEAAABEAEDCCADCECEDABECB,99999EDEBEBACAEBEAAEEBDBDBACCEEDEECCCDADBABECABDBE,DBDCAECBDAECBBCEBADCBAACDEBDEBBEBBCEDBBDBDEDE,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,160.0,120.0,120.0,140.0,140.0,680.0,0,1,0,0,4.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,1,A,0,0,493.76000000000005,Desempenho satisfatório(condição social média)
190001358185,2019,3,F,1,1,2,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,508.0,512.0,515.0,561.9,560.5,580.3,649.8,ABEEACDDADCDEDEABBCACEDEABDEECCBECBDBCDECEABB,ABACADAABAEECCBBDBACBAAAAEDDEABDBBEBCBEABDCBC,99999BECCACBABDECEBECEDCEEDECBDDEBDAADEDECAEEAADED,ADEDEEDBABCBCDCAEDCDCDCACAABEEECEABDBCCCBECBA,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,160.0,200.0,200.0,180.0,200.0,940.0,1,0,0,0,4.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,1,658.5,Desempenho satisfatório(condição social média)
190001358193,2019,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,,,,0.0,1,0,0,0,3.0,0,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,0,0.0,Outro perfil
190001365167,2019,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,509.0,514.0,516.0,509.0,542.3,504.9,420.7,DABAAADEEDBEDDDBBADDAEDEDBEBBABCCEDCECBACBCDA,DEACADCCDBABADBAEACCBCECCDCDECEDBECDCBACCDBAC,99999DDEDEDBCECDEABAEACDADBCAECBAEBDCACDADECECEECC,CBAEBCCBDDECDACEABEDEDCDDEBEEADCCADEEBCBDDECB,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,120.0,120.0,140.0,80.0,580.0,0,0,0,0,3.0,0,A,B,C,B,B,B,A,A,A,B,A,A,B,A,A,1,A,1,0,511.37999999999994,Desempenho satisfatório(condição social média)
190001372352,2019,5,F,1,1,1,2,0,2,,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,509.0,514.0,516.0,509.0,451.5,524.4,470.2,.EECEAAEEBDBECCBCDBAABCEDECBBEBBDEDCDBBBCCACC,BCAEABDCDBBAEBCEBAECACEAABDCDCBDBDAEABDDCACDE,ABBAB99999BDCDBECAEBDABDADCEAEBDDCBDABEAEDCBECBCEC,CAAECBBECBACAACCADDDDEBEABBECABBEACBCEEDEDDBC,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,140.0,140.0,80.0,120.0,80.0,560.0,0,0,1,1,3.0,0,D,B,B,A,A,B,B,A,A,A,A,A,B,A,A,1,A,0,1,503.0200000000001,Desempenho satisfatório(condição social média)
190001365141,2019,2,F,1,3,1,2,0,2,2.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,510.0,513.0,518.0,431.1,411.9,518.5,508.3,CADABACEDDBADACADECBBDCEABDDEBAEDBECAEDABECEA,CEDEACBBBECEDACDDCACCCDBEDADABDCBBBBADBDEBDCD,ADDBE99999DBACADADCECBDABEACCABEACBCBEAACCEEEAACBC,EDBCABEDCDAACCCECBBCACECACCEDEBCBEBCEEAEADDDB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,120.0,120.0,160.0,160.0,700.0,0,1,0,0,4.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,0,A,0,0,513.96,Desempenho satisfatório(condição social média)
190001372426,2019,2,M,1,3,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,506.0,508.0,512.0,517.0,417.8,462.6,431.5,452.0,EDEBDDCADCBEDDCDBEABBADCCDADBEADABEBCDBAEECCC,ABAAACCDCDBCEACBEEACBEBCCDDEABBABBCBECBABACBB,99999BECDDBBBAACABEEACBDECADBBDCEBDAACADCDBEABBCCD,DCCEBADCCDDDDEBCAEEACAEAADBCABCBCEBACAECBBCCE,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,100.0,120.0,120.0,120.0,100.0,560.0,1,1,1,1,5.0,1,D,C,D,B,A,B,A,B,A,A,A,B,C,B,A,1,A,1,1,464.78000000000003,Insatisfatorio(condição social alta)
190001354167,2019,3,F,1,2,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,508.0,512.0,515.0,340.2,389.3,466.9,437.5,DDCDCEEBECBCECBADBECCCACBECDABBCBDDBACAAAABDD,EBDAAEDDAEECBBCBDBEDDCCDBACABDDABCEBBDDDCEEDB,99999ECCEABDBCAEAEBEECDCCCDBBCCCBBCABCCBDDBCAADAEA,EABDDDBCBBDCBCEBBCBCDEBBADAEBEBBCBBAACDCACBEC,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,160.0,200.0,160.0,200.0,160.0,880.0,0,0,0,0,3.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,1,502.78000000000003,Desempenho satisfatório(condição social média)
190001361354,2019,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,510.0,513.0,516.0,504.7,601.8,590.2,686.0,DEAAECABCBDEECDCDAEEABCBDACDBCCCDDDEDDEBDCEAB,EEDCBEDBADEEABABEEAEAEEABDBEEECACACCEEDDCAADB,99999EAABAAEBCECDAAECBDCBBAADCBECDDCDBDEBBECEDCBCC,DBCECEAADBBCAECCDCDAEECEDACABCAEEBEDCBAEBDCBE,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,120.0,160.0,160.0,160.0,760.0,1,0,0,0,6.0,0,A,B,C,B,A,B,A,A,A,B,A,A,B,B,A,1,A,1,1,628.54,Desempenho satisfatório(condição social média)
190001379913,2019,3,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,508.0,512.0,515.0,519.5,532.7,580.8,614.1,CCECBCDCDBEABADEBDCCAECEBBDACCBEECCBDACBDADBB,ABAABBBACEEEAEDAECDCBABBDECBECABBDEACDBACCDBC,99999BDAAACBBBAEAEACADDCDEDDBCCDBBDACDDEECBECDABCD,DCCADCEBBBCBADCBCEBDDDBCBADBACBCEDAEDAACACBAD,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,160.0,180.0,180.0,200.0,180.0,900.0,1,0,0,0,4.0,0,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,1,A,0,1,629.42,Desempenho satisfatório(condição social média)
190001362319,2019,2,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,507.0,511.0,518.0,544.0,576.5,597.9,626.6,AABCBACDBDECDBCAEEABCBCBDAACABBEBDEAEADDDDCEE,BEABABCBCBCCACAEAACACECEEADCCAECBECEADBEBABAE,99999ABCEDBCBBABDDECEAAECEDEABECCDCDEBAAADDECCECAE,DDBCADCAADBAACBECEDBABEBEACEABACDCBBDEBDBADEC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,180.0,160.0,120.0,120.0,720.0,1,1,1,1,5.0,1,A,B,D,B,A,B,B,A,A,A,A,A,B,A,A,1,A,1,1,613.0,Desempenho satisfatório(condição social média)
190001355330,2019,4,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,508.0,512.0,515.0,378.7,403.1,484.6,412.7,AAAEBECCCDBDDBCBDEDBCC*EDDAADBBEBCECCDCDCADCA,CECBCCCEACCEBACBCBDDBDCEDBBBEDCDDBCECDBCADCBA,99999AEACCCBBECCECCBCBCACEDBEBCABACCDDCBEDCACACECC,EBBEABDCABBCECEDDDCCAEBDEBBCBAEEBCEABCDBBDBDE,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,80.0,80.0,80.0,480.0,1,0,0,0,3.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,1,A,1,1,431.82000000000005,Desempenho satisfatório(condição social média)
190001358705,2019,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,507.0,511.0,515.0,500.1,544.8,605.3,469.0,DAEDECEEDDDBACB.ACDAEECBADCBADDEBDCBBDCAABADA,BAEADAAABADECBCEEBCDCACCBDBEDABEADECBBBEEBBDB,BDABE99999CCBAADABECDAEEEAABEBEEAEADEBAAADDCBCDCEE,ADCDDEACBACBCDEBACDBACBDAACEACACBCBBDCABDDBBD,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,160.0,120.0,160.0,180.0,200.0,820.0,1,1,0,0,5.0,0,A,C,C,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,0,587.8399999999999,Desempenho satisfatório(condição social média)
190002209004,2019,2,F,1,3,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,506.0,508.0,512.0,517.0,443.3,537.7,531.8,513.0,EDDBABCEDBECCACBECBABADECAABDACDBDEBCAEBECDBD,ACAEADBDCACCBCBBCEBEEDBBAACCABBCBECDDEAABCCBD,BDEDA99999ABBDCDCECCCBDCDEDCEDEABBDABDCDECADEACDCB,DBDBCBECADECCDACABCCADEADECCBECBDDEDABDCBACAD,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,140.0,120.0,140.0,100.0,140.0,640.0,1,1,0,1,4.0,1,A,B,D,A,A,B,A,C,A,B,A,A,C,A,A,1,A,1,1,533.1600000000001,Desempenho satisfatório(condição social média)
190001366156,2019,2,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,506.0,508.0,512.0,517.0,496.4,543.5,570.5,634.7,DDCDBBCDDACCCDBCCEDABACBBEABADDBBCBDAAECDBEEA,ABABEDBEABEEBCDBCCDEBEDBAADEBDBDBEBDDAEABEDCE,DDEDA99999CDABEECCACCACCECDBDBEDAEAACDBBEEACCAADBC,EBEBEBECBDADDDCCABCAADBACECAEECADDAEBAEAEDCEC,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,140.0,120.0,140.0,140.0,140.0,680.0,0,0,0,0,3.0,0,A,B,C,A,B,B,A,B,A,A,A,A,A,A,A,1,A,0,0,585.0200000000001,Outro perfil
190001340879,2019,2,M,1,1,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,510.0,513.0,516.0,567.3,606.1,576.3,725.8,EBCDCEBAEBDDEADCEBBDBABEDEBDBACEACAEDBDABBCDC,EEBCBEDBADADABCEEAABCEACCDBBAECACACAADDCABABE,AEBBE99999ABBEECCDCECCDDBAADDCBBACDCCBDEBAEECDDCAC,CEBEAECBDDABACCBCDCBCCDEDCAACCBDBCEDCEAB.ACDE,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,180.0,140.0,120.0,160.0,700.0,1,1,0,1,4.0,1,B,C,D,B,B,B,A,B,A,B,A,B,C,B,B,1,A,1,1,635.1,Desempenho satisfatório(condição social média)
190001362561,2019,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,509.0,514.0,516.0,485.8,500.4,571.4,588.0,CEDAEEBBEBBEECDABEBECEBEBBBDCCACDDBBDABAABCAD,CAECECDCAAEABDBBAECABBAECACABCAABCBDCBDECCEAA,CBBAE99999DECDCBDCEBDAADABACAECCAAAEBCDACECACCAECC,CBDBECAAECECADCCBDEBDAEE.EEBBCBDDBEBDCBBAEABD,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,140.0,180.0,180.0,140.0,180.0,820.0,0,1,0,0,5.0,0,A,B,C,A,A,B,A,B,A,A,A,A,B,B,B,1,A,0,1,593.12,Desempenho satisfatório(condição social média)
190001351254,2019,2,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,510.0,513.0,518.0,594.2,646.8,563.8,723.7,BABCCDDDDBAECEEEBEABCABDDABAEBCABCBDEADEADDAE,EEACCEEBADBCABABCCABCECACDBBABCACACCAECEBBDCB,ADBCA99999BBECECCAEECEDCBACADCDDBCDCEEDEBABCEACCCC,DDABAEABAEEADEAEEEDCADEAEDDEACACAACDBEADEAAAE,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,160.0,200.0,200.0,200.0,200.0,960.0,1,0,0,0,4.0,0,A,B,D,B,A,B,A,A,A,A,A,A,C,A,A,1,A,0,1,697.7,Desempenho satisfatório(condição social média)
190001365609,2019,4,F,1,4,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,510.0,513.0,518.0,447.0,495.6,535.9,523.9,BABCCDCBBDDCCAADBAEBDBADDCBCCDDABCCBEDBDCABCE,ABACCEACBDBDCBABDDBCCACCDABBCBCDBACCDEECCBCED,99999DBABBCBBCDCCACEBDDAADCADCCDAEDCACAEACDDBDCCDD,AEDCADCABDABAECEABBCDEEBBDBDDBBDEDACDBEADBAEB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,100.0,100.0,100.0,80.0,60.0,440.0,0,1,0,0,5.0,0,A,B,D,A,A,B,A,B,A,A,A,A,B,A,A,1,A,0,1,488.48,Desempenho satisfatório(condição social média)
190001384092,2019,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,507.0,511.0,515.0,475.2,538.1,564.0,648.0,CADEDCDAABCECDEDDACAEECEBCCBCDEBCCBDDCCCCDCBC,BEACDBCECBDCACCB.ACAADCAEADCBACBCEDBADEADCEAB,99999ABDAACCBADBABBCDAEECBCECCCCBEDBEDDAADDBEAACDC,ECDADDECBBCABDCACBCBDDDACBBEAACCEADECDECDEBAA,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,200.0,160.0,180.0,140.0,800.0,0,0,0,0,5.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,0,605.0600000000001,Outro perfil
